date,server_id,environment,region,cpu_usage,memory_usage,disk_usage,network_in_mb,network_out_mb,requests_per_min,active_users,response_time_ms,error_rate_percent
2025-09-28,app-server-02,production,ap-south-1,57.32,61.85,75.96,198.14,157.56,1542,398,285.2,0.73
2025-09-29,app-server-01,production,ap-south-1,57.31,66.79,71.48,205.67,138.61,1410,364,271.3,0.83
2025-09-29,app-server-02,production,ap-south-1,54.43,66.47,74.7,190.72,158.23,1420,387,271.09,0.59
2025-09-30,app-server-01,production,ap-south-1,58.67,63.52,72.58,204.27,160.94,1536,359,252.64,0.51
2025-09-30,app-server-02,production,ap-south-1,52.31,67.6,71.05,186.57,143.18,1465,371,266.96,0.71
2025-10-01,app-server-01,production,ap-south-1,57.55,65.68,76.91,204.31,162.2,1502,358,266.26,0.63
2025-10-01,app-server-02,production,ap-south-1,58.3,65.54,79.52,184.18,166.83,1412,366,285.34,0.53
2025-10-02,app-server-01,production,ap-south-1,56.26,61.09,72.52,200.36,152.0,1524,377,242.91,0.71
2025-10-02,app-server-02,production,ap-south-1,55.48,62.29,73.54,196.5,155.42,1455,381,251.01,0.67
2025-10-03,app-server-01,production,ap-south-1,50.33,63.66,77.11,194.05,143.95,1343,369,258.3,0.7
2025-10-03,app-server-02,production,ap-south-1,59.71,65.72,75.04,203.05,161.69,1528,373,252.04,0.71
2025-10-04,app-server-01,production,ap-south-1,57.01,65.01,71.98,198.54,166.37,1453,369,267.63,0.55
2025-10-04,app-server-02,production,ap-south-1,55.26,64.43,74.25,199.97,145.58,1425,366,276.25,0.6
2025-10-05,app-server-01,production,ap-south-1,52.23,67.45,71.65,197.76,159.8,1486,372,267.82,0.57
2025-10-05,app-server-02,production,ap-south-1,58.79,62.06,73.19,207.72,154.23,1404,368,256.07,0.68
2025-10-06,app-server-01,production,ap-south-1,54.53,64.43,76.11,190.87,156.59,1426,383,277.03,0.74
2025-10-06,app-server-02,production,ap-south-1,61.33,65.52,74.73,194.65,157.52,1384,366,273.08,0.65
2025-10-07,app-server-01,production,ap-south-1,61.03,67.25,74.75,192.04,157.35,1691,402,287.56,0.75
2025-10-07,app-server-02,production,ap-south-1,53.84,65.85,71.27,194.57,162.35,1433,387,263.21,0.88
2025-10-08,app-server-01,production,ap-south-1,52.79,65.6,78.06,194.92,161.73,1506,376,269.07,0.7
2025-10-08,app-server-02,production,ap-south-1,57.64,65.51,72.36,211.62,154.97,1522,371,264.87,0.52
2025-10-09,app-server-01,production,ap-south-1,62.6,67.01,77.49,198.66,155.65,1522,371,261.79,0.72
2025-10-09,app-server-02,production,ap-south-1,58.71,66.11,74.26,213.78,152.08,1439,381,269.14,0.68
2025-10-10,app-server-01,production,ap-south-1,52.61,66.21,74.44,177.53,153.47,1522,402,277.54,0.89
2025-10-10,app-server-02,production,ap-south-1,58.33,62.39,73.25,184.15,165.12,1470,375,263.19,0.71
2025-10-11,app-server-01,production,ap-south-1,60.26,66.45,77.14,205.43,147.37,1507,350,257.67,0.78
2025-10-11,app-server-02,production,ap-south-1,58.59,62.6,77.05,203.75,164.46,1422,375,265.21,0.66
2025-10-12,app-server-01,production,ap-south-1,57.12,69.75,73.65,207.71,161.23,1408,375,264.99,0.73
2025-10-12,app-server-02,production,ap-south-1,62.94,69.04,73.22,207.05,152.6,1515,409,281.73,0.69
2025-10-13,app-server-01,production,ap-south-1,56.81,69.57,73.81,201.06,158.09,1454,388,269.61,0.58
2025-10-13,app-server-02,production,ap-south-1,57.88,65.26,74.63,199.25,155.97,1350,381,255.3,0.61
2025-10-14,app-server-01,production,ap-south-1,57.51,61.91,72.36,201.74,148.03,1509,386,276.3,0.67
2025-10-14,app-server-02,production,ap-south-1,55.41,69.25,76.56,196.62,165.43,1528,380,263.93,0.66
2025-10-15,app-server-01,production,ap-south-1,59.39,68.74,75.45,184.63,161.55,1451,347,276.24,0.69
2025-10-15,app-server-02,production,ap-south-1,59.69,67.01,77.5,204.44,157.5,1421,378,253.55,0.73
2025-10-16,app-server-01,production,ap-south-1,63.72,65.24,72.74,184.28,151.65,1450,375,250.96,0.81
2025-10-16,app-server-02,production,ap-south-1,51.67,66.24,75.6,201.49,155.82,1511,365,256.36,0.7
2025-10-17,app-server-01,production,ap-south-1,57.03,65.69,74.44,212.64,162.67,1487,390,270.56,0.85
2025-10-17,app-server-02,production,ap-south-1,58.48,64.66,73.39,188.32,156.98,1420,363,261.55,0.77
2025-10-18,app-server-01,production,ap-south-1,54.97,62.83,74.03,210.76,146.81,1469,396,268.86,0.59
2025-10-18,app-server-02,production,ap-south-1,62.1,67.85,75.97,198.88,153.02,1615,410,267.08,0.68
2025-10-19,app-server-01,production,ap-south-1,55.63,65.12,71.94,204.26,159.38,1549,384,271.67,0.63
2025-10-19,app-server-02,production,ap-south-1,55.15,68.29,74.42,188.95,177.36,1478,391,242.24,0.68
2025-10-20,app-server-01,production,ap-south-1,58.49,65.09,73.18,197.89,171.99,1462,394,253.65,0.81
2025-10-20,app-server-02,production,ap-south-1,62.89,70.5,75.02,191.6,161.14,1475,372,258.65,0.82
2025-10-21,app-server-01,production,ap-south-1,58.82,68.46,71.45,197.29,167.86,1448,390,267.89,0.73
2025-10-21,app-server-02,production,ap-south-1,54.74,62.45,73.49,192.65,155.45,1505,391,253.37,0.76
2025-10-22,app-server-01,production,ap-south-1,57.62,64.07,76.07,204.37,156.04,1612,395,260.65,0.61
2025-10-22,app-server-02,production,ap-south-1,53.88,65.42,74.01,193.63,159.42,1426,365,259.61,0.69
2025-10-23,app-server-01,production,ap-south-1,55.47,63.2,74.28,204.96,156.73,1489,389,270.29,0.67
2025-10-23,app-server-02,production,ap-south-1,58.43,67.11,75.53,209.41,162.02,1523,375,262.57,0.79
2025-10-24,app-server-01,production,ap-south-1,61.91,65.03,75.54,203.22,161.67,1510,388,279.08,0.54
2025-10-24,app-server-02,production,ap-south-1,61.58,66.3,78.33,204.42,145.21,1631,388,267.74,0.72
2025-10-25,app-server-01,production,ap-south-1,56.1,70.48,76.56,192.71,149.46,1482,399,265.97,0.77
2025-10-25,app-server-02,production,ap-south-1,51.26,68.38,75.22,192.81,176.7,1459,418,253.99,0.67
2025-10-26,app-server-01,production,ap-south-1,61.46,67.34,74.9,178.51,171.26,1521,385,274.52,0.67
2025-10-26,app-server-02,production,ap-south-1,53.39,65.6,71.4,200.67,161.36,1433,386,281.64,0.5
2025-10-27,app-server-01,production,ap-south-1,58.23,66.59,72.98,204.74,159.06,1502,401,259.9,0.58
2025-10-27,app-server-02,production,ap-south-1,60.21,67.25,70.42,190.93,173.13,1574,406,266.1,0.54
2025-10-28,app-server-01,production,ap-south-1,58.36,60.83,75.03,195.43,159.34,1566,375,266.84,0.81
2025-10-28,app-server-02,production,ap-south-1,60.32,66.3,78.12,191.89,163.22,1413,398,258.65,0.63
2025-10-29,app-server-01,production,ap-south-1,57.42,71.82,74.74,202.15,152.44,1452,374,265.76,0.72
2025-10-29,app-server-02,production,ap-south-1,63.8,67.79,78.26,217.73,170.25,1524,375,278.18,0.71
2025-10-30,app-server-01,production,ap-south-1,62.84,66.56,72.85,186.48,167.6,1439,412,263.54,0.79
2025-10-30,app-server-02,production,ap-south-1,54.65,69.24,75.69,219.58,174.5,1504,396,249.89,0.63
2025-10-31,app-server-01,production,ap-south-1,54.67,68.28,75.24,195.34,167.28,1562,390,263.6,0.71
2025-10-31,app-server-02,production,ap-south-1,58.8,65.33,76.69,206.88,157.4,1407,357,262.55,0.74
2025-11-01,app-server-01,production,ap-south-1,59.58,66.11,73.59,195.96,158.96,1446,386,254.89,0.73
2025-11-01,app-server-02,production,ap-south-1,59.94,64.51,78.47,188.77,160.29,1581,383,280.21,0.53
2025-11-02,app-server-01,production,ap-south-1,58.58,65.06,74.52,221.42,165.18,1515,382,253.28,0.77
2025-11-02,app-server-02,production,ap-south-1,56.03,63.08,75.25,193.3,167.48,1448,376,266.2,0.94
2025-11-03,app-server-01,production,ap-south-1,61.27,64.36,75.84,182.45,153.4,1400,385,269.51,0.68
2025-11-03,app-server-02,production,ap-south-1,61.68,67.93,77.75,193.84,175.19,1562,379,271.94,0.63
2025-11-04,app-server-01,production,ap-south-1,65.71,66.33,77.0,188.37,154.6,1467,385,260.35,0.75
2025-11-04,app-server-02,production,ap-south-1,57.15,65.49,76.39,201.0,168.94,1503,382,271.15,0.83
2025-11-05,app-server-01,production,ap-south-1,63.82,67.4,76.06,201.72,178.34,1528,388,251.03,0.81
2025-11-05,app-server-02,production,ap-south-1,57.11,65.68,77.6,182.56,161.95,1582,406,276.03,0.89
2025-11-06,app-server-01,production,ap-south-1,56.87,66.93,76.14,202.12,167.89,1506,405,268.42,0.61
2025-11-06,app-server-02,production,ap-south-1,50.1,66.03,74.27,201.98,160.91,1581,396,252.84,0.48
2025-11-07,app-server-01,production,ap-south-1,56.89,69.37,76.38,214.19,158.18,1485,383,262.22,0.76
2025-11-07,app-server-02,production,ap-south-1,60.53,65.81,77.83,205.05,170.07,1629,402,256.33,0.72
2025-11-08,app-server-01,production,ap-south-1,55.78,70.92,71.86,191.8,160.26,1561,409,259.32,0.81
2025-11-08,app-server-02,production,ap-south-1,57.99,65.71,74.32,209.49,162.18,1565,391,272.19,0.53
2025-11-09,app-server-01,production,ap-south-1,52.97,65.01,77.9,213.25,167.93,1420,382,266.8,0.7
2025-11-09,app-server-02,production,ap-south-1,58.76,65.78,76.55,207.32,177.39,1517,389,274.48,0.76
2025-11-10,app-server-01,production,ap-south-1,54.55,69.28,73.66,194.77,166.83,1446,397,252.19,0.73
2025-11-10,app-server-02,production,ap-south-1,61.67,70.51,77.48,192.33,161.53,1459,392,279.64,0.86
2025-11-11,app-server-01,production,ap-south-1,56.48,65.83,78.72,222.14,157.07,1504,390,269.52,0.53
2025-11-11,app-server-02,production,ap-south-1,60.51,64.31,75.42,190.93,166.25,1475,381,268.37,0.71
2025-11-12,app-server-01,production,ap-south-1,53.29,66.92,78.02,207.72,165.32,1534,376,256.22,0.73
2025-11-12,app-server-02,production,ap-south-1,61.76,68.42,78.15,186.71,161.78,1454,394,289.39,0.79
2025-11-13,app-server-01,production,ap-south-1,60.28,67.47,77.42,201.1,168.58,1565,400,274.38,0.65
2025-11-13,app-server-02,production,ap-south-1,59.84,67.48,78.47,204.46,168.76,1511,405,280.49,0.88
2025-11-14,app-server-01,production,ap-south-1,56.3,65.77,74.62,202.94,166.08,1522,414,272.87,0.67
2025-11-14,app-server-02,production,ap-south-1,55.4,65.0,77.12,203.72,166.49,1605,389,283.97,0.6
2025-11-15,app-server-01,production,ap-south-1,58.69,70.16,73.78,194.36,174.09,1498,387,242.32,0.81
2025-11-15,app-server-02,production,ap-south-1,61.27,66.76,75.87,203.26,170.91,1527,385,273.06,0.79
2025-11-16,app-server-01,production,ap-south-1,56.96,68.64,76.76,196.76,151.22,1627,379,260.9,0.56
2025-11-16,app-server-02,production,ap-south-1,58.05,68.05,75.12,207.38,165.23,1570,390,273.34,0.8
2025-11-17,app-server-01,production,ap-south-1,58.76,70.02,76.8,196.81,169.73,1581,398,263.58,0.86
2025-11-17,app-server-02,production,ap-south-1,60.89,69.23,73.39,198.81,166.67,1659,391,255.72,0.9
2025-11-18,app-server-01,production,ap-south-1,57.93,67.63,76.65,198.24,157.35,1523,398,268.37,0.92
2025-11-18,app-server-02,production,ap-south-1,65.32,65.76,75.8,214.58,157.8,1380,400,263.65,0.8
2025-11-19,app-server-01,production,ap-south-1,59.08,66.95,77.72,206.38,177.11,1611,398,273.78,0.54
2025-11-19,app-server-02,production,ap-south-1,58.99,68.35,79.28,190.04,147.94,1429,367,265.12,0.53
2025-11-20,app-server-01,production,ap-south-1,63.73,68.35,75.46,184.97,166.54,1450,384,261.08,0.77
2025-11-20,app-server-02,production,ap-south-1,60.02,73.17,73.77,206.62,171.66,1492,382,266.09,0.82
2025-11-21,app-server-01,production,ap-south-1,60.07,67.34,80.53,196.64,161.08,1629,371,270.95,0.5
2025-11-21,app-server-02,production,ap-south-1,64.45,65.93,73.99,209.4,170.81,1597,394,272.3,0.8
2025-11-22,app-server-01,production,ap-south-1,58.47,63.95,75.09,200.09,164.98,1552,405,273.82,0.74
2025-11-22,app-server-02,production,ap-south-1,57.15,67.7,76.96,211.06,166.23,1645,413,272.27,0.64
2025-11-23,app-server-01,production,ap-south-1,56.95,67.93,75.26,215.94,151.4,1434,389,261.79,0.75
2025-11-23,app-server-02,production,ap-south-1,59.83,67.24,76.26,210.11,156.11,1505,392,283.86,0.67
2025-11-24,app-server-01,production,ap-south-1,62.98,70.78,73.96,189.16,169.43,1485,406,255.28,0.8
2025-11-24,app-server-02,production,ap-south-1,58.71,66.97,77.64,216.41,161.44,1526,389,256.0,0.66
2025-11-25,app-server-01,production,ap-south-1,55.65,66.37,76.9,203.17,177.05,1576,404,251.09,0.8
2025-11-25,app-server-02,production,ap-south-1,64.67,69.16,74.75,190.66,173.34,1394,394,259.23,0.57
2025-11-26,app-server-01,production,ap-south-1,62.41,67.95,79.54,204.43,167.46,1473,388,245.14,0.62
2025-11-26,app-server-02,production,ap-south-1,62.85,70.04,77.36,213.29,168.52,1489,405,269.28,0.68
2025-11-27,app-server-01,production,ap-south-1,71.11,70.43,79.53,202.22,162.58,1585,390,278.65,0.86
2025-11-27,app-server-02,production,ap-south-1,60.78,64.72,74.87,197.26,165.4,1678,381,254.22,0.72
2025-11-28,app-server-01,production,ap-south-1,57.93,68.47,75.54,204.57,189.73,1546,404,249.12,0.54
2025-11-28,app-server-02,production,ap-south-1,58.33,68.13,75.18,208.72,163.88,1500,420,266.07,0.62
2025-11-29,app-server-01,production,ap-south-1,61.1,67.41,73.4,206.87,164.31,1522,380,283.64,0.72
2025-11-29,app-server-02,production,ap-south-1,66.24,67.9,79.36,201.7,158.84,1621,377,260.46,0.67
2025-11-30,app-server-01,production,ap-south-1,60.52,69.37,76.8,207.62,163.45,1546,380,260.47,0.64
2025-11-30,app-server-02,production,ap-south-1,59.16,67.0,76.66,194.17,167.97,1556,410,257.35,0.82
2025-12-01,app-server-01,production,ap-south-1,62.21,68.69,75.94,202.72,161.85,1528,412,272.78,0.58
2025-12-01,app-server-02,production,ap-south-1,56.05,69.82,74.36,203.81,147.09,1561,407,265.2,0.69
2025-12-02,app-server-01,production,ap-south-1,60.79,68.46,76.03,204.03,166.14,1557,403,272.74,0.63
2025-12-02,app-server-02,production,ap-south-1,58.91,70.0,80.9,202.49,165.94,1523,388,275.95,0.71
2025-12-03,app-server-01,production,ap-south-1,55.81,65.68,74.53,207.1,167.06,1662,404,256.7,0.89
2025-12-03,app-server-02,production,ap-south-1,57.07,71.02,77.55,189.81,149.31,1543,403,259.27,0.66
2025-12-04,app-server-01,production,ap-south-1,56.11,66.75,75.55,185.32,152.94,1526,425,267.41,0.82
2025-12-04,app-server-02,production,ap-south-1,57.81,69.97,77.91,203.01,169.92,1596,377,267.18,0.64
2025-12-05,app-server-01,production,ap-south-1,58.11,65.44,78.54,195.29,169.96,1621,401,255.99,0.72
2025-12-05,app-server-02,production,ap-south-1,58.77,66.9,79.21,203.94,169.19,1559,397,270.88,0.65
2025-12-06,app-server-01,production,ap-south-1,57.83,65.61,78.99,204.22,175.38,1510,372,237.5,0.62
2025-12-06,app-server-02,production,ap-south-1,62.12,65.72,75.64,191.34,172.91,1625,388,259.69,0.65
2025-12-07,app-server-01,production,ap-south-1,62.91,63.71,80.97,196.55,148.74,1399,388,283.58,0.77
2025-12-07,app-server-02,production,ap-south-1,62.28,67.93,78.21,203.02,170.14,1486,422,275.04,0.67
2025-12-08,app-server-01,production,ap-south-1,55.88,69.64,76.85,210.93,172.11,1552,413,261.2,0.67
2025-12-08,app-server-02,production,ap-south-1,55.71,66.96,77.63,190.93,160.11,1443,387,258.64,0.69
2025-12-09,app-server-01,production,ap-south-1,62.24,70.27,76.88,203.45,157.85,1654,410,265.76,0.52
2025-12-09,app-server-02,production,ap-south-1,58.23,68.69,77.29,189.72,161.78,1519,403,263.89,0.77
2025-12-10,app-server-01,production,ap-south-1,56.65,67.6,76.19,205.06,181.27,1531,403,253.54,0.77
2025-12-10,app-server-02,production,ap-south-1,57.43,65.98,75.47,221.01,162.1,1544,401,257.87,0.74
2025-12-11,app-server-01,production,ap-south-1,66.13,66.4,79.93,208.41,165.07,1567,399,260.36,0.84
2025-12-11,app-server-02,production,ap-south-1,58.05,69.21,76.74,206.05,175.34,1446,395,265.13,0.79
2025-12-12,app-server-01,production,ap-south-1,57.96,68.74,76.67,201.78,152.11,1557,394,258.69,0.72
2025-12-12,app-server-02,production,ap-south-1,67.87,66.55,77.96,214.57,173.41,1537,403,252.15,0.93
2025-12-13,app-server-01,production,ap-south-1,60.56,69.69,75.34,203.68,171.45,1651,409,252.24,0.77
2025-12-13,app-server-02,production,ap-south-1,63.33,67.1,78.19,197.86,154.54,1586,407,267.57,0.72
2025-12-14,app-server-01,production,ap-south-1,58.42,70.7,80.28,212.72,163.87,1484,406,279.35,0.68
2025-12-14,app-server-02,production,ap-south-1,63.33,68.2,78.58,210.48,159.99,1421,378,251.39,0.86
2025-12-15,app-server-01,production,ap-south-1,57.3,69.47,76.83,196.26,169.88,1536,393,263.92,0.57
2025-12-15,app-server-02,production,ap-south-1,58.05,69.73,76.41,230.39,154.0,1550,393,261.96,0.79
2025-12-16,app-server-01,production,ap-south-1,60.23,67.46,76.7,197.98,165.94,1488,407,263.18,0.82
2025-12-16,app-server-02,production,ap-south-1,57.52,68.14,78.67,219.18,171.45,1595,376,264.84,0.62
2025-12-17,app-server-01,production,ap-south-1,57.21,64.16,78.02,210.29,162.84,1609,374,257.38,0.8
2025-12-17,app-server-02,production,ap-south-1,58.76,66.38,80.3,191.63,175.18,1609,405,254.18,0.79
2025-12-18,app-server-01,production,ap-south-1,59.35,69.4,81.25,220.56,184.29,1462,417,289.38,0.8
2025-12-18,app-server-02,production,ap-south-1,63.12,69.86,80.49,213.9,172.25,1549,418,266.69,0.68
2025-12-19,app-server-01,production,ap-south-1,55.66,68.32,77.74,186.3,166.78,1536,419,252.25,0.73
2025-12-19,app-server-02,production,ap-south-1,55.81,70.56,77.36,204.91,173.58,1545,398,256.76,0.66
2025-12-20,app-server-01,production,ap-south-1,59.33,71.16,75.67,209.82,161.09,1556,401,280.16,0.8
2025-12-20,app-server-02,production,ap-south-1,62.45,70.89,77.76,206.88,161.17,1450,402,265.48,0.81
2025-12-21,app-server-01,production,ap-south-1,61.81,70.55,80.76,202.11,167.71,1528,378,274.36,0.64
2025-12-21,app-server-02,production,ap-south-1,58.38,68.23,78.69,206.09,160.47,1526,399,266.66,0.65
2025-12-22,app-server-01,production,ap-south-1,63.64,70.36,81.99,202.01,167.28,1525,390,279.59,0.56
2025-12-22,app-server-02,production,ap-south-1,66.06,68.99,82.15,211.14,166.54,1658,389,265.85,0.55
2025-12-23,app-server-01,production,ap-south-1,55.92,70.26,76.61,187.38,167.18,1567,412,245.48,0.85
2025-12-23,app-server-02,production,ap-south-1,62.38,71.38,76.85,213.99,168.22,1523,404,265.75,0.6
2025-12-24,app-server-01,production,ap-south-1,56.78,69.44,80.58,205.64,170.47,1575,390,265.96,0.93
2025-12-24,app-server-02,production,ap-south-1,66.56,68.55,79.27,202.89,178.71,1575,411,275.98,0.63
2025-12-25,app-server-01,production,ap-south-1,64.31,65.14,77.21,211.94,166.98,1529,417,279.42,0.8
2025-12-25,app-server-02,production,ap-south-1,63.2,71.37,75.21,214.11,163.44,1573,409,270.04,0.6
2025-12-26,app-server-01,production,ap-south-1,62.81,68.81,79.6,203.04,163.25,1532,398,255.85,0.53
2025-12-26,app-server-02,production,ap-south-1,58.18,68.19,76.05,202.38,164.81,1466,405,264.14,0.73
2025-12-27,app-server-01,production,ap-south-1,60.84,67.52,78.37,197.32,169.33,1552,408,273.69,0.69
2025-12-27,app-server-02,production,ap-south-1,60.47,68.33,76.7,219.43,180.38,1565,426,290.21,0.78
2025-12-28,app-server-01,production,ap-south-1,61.38,71.4,76.64,186.01,169.33,1499,411,262.58,0.66
2025-12-28,app-server-02,production,ap-south-1,66.12,68.43,80.03,208.17,188.74,1649,391,291.77,0.81
2025-12-29,app-server-01,production,ap-south-1,59.69,70.13,77.56,205.86,160.77,1621,415,279.6,0.77
2025-12-29,app-server-02,production,ap-south-1,58.12,70.31,79.35,207.23,172.64,1608,412,255.93,0.76
2025-12-30,app-server-01,production,ap-south-1,61.75,67.47,82.7,201.14,173.06,1596,392,266.64,0.81
2025-12-30,app-server-02,production,ap-south-1,57.41,68.21,80.29,205.1,158.87,1629,405,273.31,0.85
2025-12-31,app-server-01,production,ap-south-1,64.29,70.3,77.74,203.24,167.87,1553,397,273.93,0.69
2025-12-31,app-server-02,production,ap-south-1,57.94,72.85,78.65,206.46,167.05,1438,398,262.51,0.56
2026-01-01,app-server-01,production,ap-south-1,60.98,72.24,79.89,202.1,180.88,1561,429,285.93,0.66
2026-01-01,app-server-02,production,ap-south-1,60.78,66.88,82.93,213.94,177.28,1608,425,258.45,0.66
2026-01-02,app-server-01,production,ap-south-1,59.5,68.18,81.39,207.99,180.05,1636,413,288.25,0.66
2026-01-02,app-server-02,production,ap-south-1,59.46,67.69,82.67,214.41,180.97,1612,406,252.33,0.55
2026-01-03,app-server-01,production,ap-south-1,58.99,67.9,80.44,214.17,164.87,1565,416,259.05,0.75
2026-01-03,app-server-02,production,ap-south-1,57.04,66.75,81.19,213.23,165.37,1517,409,269.97,0.78
2026-01-04,app-server-01,production,ap-south-1,61.81,68.56,81.57,209.62,173.27,1618,404,256.81,0.76
2026-01-04,app-server-02,production,ap-south-1,66.6,69.07,82.37,219.82,167.29,1544,399,260.36,0.85
2026-01-05,app-server-01,production,ap-south-1,64.19,68.87,74.65,221.98,180.43,1553,413,267.24,0.73
2026-01-05,app-server-02,production,ap-south-1,61.36,70.78,79.62,199.07,159.64,1640,402,261.74,0.64
2026-01-06,app-server-01,production,ap-south-1,62.75,67.69,79.29,204.05,169.33,1517,433,271.71,0.62
2026-01-06,app-server-02,production,ap-south-1,60.65,71.68,78.35,205.33,173.02,1568,424,272.3,0.87
2026-01-07,app-server-01,production,ap-south-1,63.49,71.04,76.19,204.31,165.92,1523,425,258.28,0.66
2026-01-07,app-server-02,production,ap-south-1,62.97,67.95,82.98,224.12,185.58,1617,422,266.04,0.72
2026-01-08,app-server-01,production,ap-south-1,58.68,73.97,77.7,201.17,163.54,1635,388,251.34,0.74
2026-01-08,app-server-02,production,ap-south-1,61.11,69.0,80.67,208.52,170.57,1553,380,261.65,0.7
2026-01-09,app-server-01,production,ap-south-1,59.85,69.56,80.79,207.16,168.18,1602,399,269.57,0.9
2026-01-09,app-server-02,production,ap-south-1,63.08,70.0,78.51,218.24,163.6,1538,412,278.12,0.75
2026-01-10,app-server-01,production,ap-south-1,65.92,71.17,77.26,203.11,156.92,1589,397,280.1,0.66
2026-01-10,app-server-02,production,ap-south-1,64.13,70.87,77.21,199.48,179.46,1634,398,285.67,0.82
2026-01-11,app-server-01,production,ap-south-1,65.09,71.33,79.89,201.68,167.38,1574,416,259.35,0.85
2026-01-11,app-server-02,production,ap-south-1,55.27,69.89,78.37,190.11,177.84,1659,407,266.02,0.42
2026-01-12,app-server-01,production,ap-south-1,63.3,71.66,81.05,205.97,174.46,1651,435,280.75,0.77
2026-01-12,app-server-02,production,ap-south-1,63.25,68.18,79.98,193.45,163.31,1632,423,286.02,0.65
2026-01-13,app-server-01,production,ap-south-1,60.42,69.27,82.24,196.8,181.23,1632,437,258.9,0.77
2026-01-13,app-server-02,production,ap-south-1,61.45,68.37,78.52,216.78,186.14,1542,424,268.19,0.82
2026-01-14,app-server-01,production,ap-south-1,60.44,72.59,80.26,211.83,165.79,1574,419,279.0,0.68
2026-01-14,app-server-02,production,ap-south-1,59.59,69.68,80.49,202.95,157.04,1600,418,276.02,0.88
2026-01-15,app-server-01,production,ap-south-1,62.92,71.42,80.49,208.27,177.08,1439,405,265.86,0.62
2026-01-15,app-server-02,production,ap-south-1,59.93,66.58,80.09,207.87,175.43,1594,430,274.59,0.61
2026-01-16,app-server-01,production,ap-south-1,61.77,65.64,80.65,214.06,161.26,1622,410,266.09,0.7
2026-01-16,app-server-02,production,ap-south-1,62.56,70.01,78.75,198.71,172.27,1587,442,275.17,0.57
2026-01-17,app-server-01,production,ap-south-1,66.69,70.81,79.49,216.61,175.35,1588,403,260.62,0.72
2026-01-17,app-server-02,production,ap-south-1,63.82,70.78,81.9,213.27,169.57,1570,438,256.31,0.78
2026-01-18,app-server-01,production,ap-south-1,61.11,68.6,78.05,191.15,177.59,1616,423,270.49,0.58
2026-01-18,app-server-02,production,ap-south-1,67.51,71.77,79.62,213.08,165.46,1671,395,278.97,0.67
2026-01-19,app-server-01,production,ap-south-1,69.65,67.89,83.07,211.81,165.07,1522,411,289.01,0.55
2026-01-19,app-server-02,production,ap-south-1,72.2,70.99,80.76,209.93,165.77,1631,407,278.39,0.76
2026-01-20,app-server-01,production,ap-south-1,61.25,70.28,79.97,208.78,174.95,1650,404,261.23,0.69
2026-01-20,app-server-02,production,ap-south-1,63.59,70.7,78.27,231.68,167.17,1572,405,265.22,0.69
2026-01-21,app-server-01,production,ap-south-1,61.14,69.87,77.71,229.0,165.7,1654,417,270.34,0.65
2026-01-21,app-server-02,production,ap-south-1,58.57,67.85,80.62,204.86,154.54,1591,395,269.92,0.59
2026-01-22,app-server-01,production,ap-south-1,66.96,71.73,83.13,205.51,165.72,1620,410,276.05,0.71
2026-01-22,app-server-02,production,ap-south-1,61.35,71.66,79.64,207.79,164.99,1601,418,278.66,0.7
2026-01-23,app-server-01,production,ap-south-1,62.02,71.26,78.32,225.29,181.86,1542,434,268.6,0.78
2026-01-23,app-server-02,production,ap-south-1,62.11,69.97,83.32,210.24,156.45,1582,383,262.71,0.66
2026-01-24,app-server-01,production,ap-south-1,68.02,70.53,76.39,205.94,174.8,1697,407,296.19,0.8
2026-01-24,app-server-02,production,ap-south-1,60.73,68.84,81.01,215.99,174.1,1578,427,248.12,0.74
2026-01-25,app-server-01,production,ap-south-1,63.04,71.27,81.33,199.44,178.73,1564,388,274.67,0.86
2026-01-25,app-server-02,production,ap-south-1,58.75,70.27,75.71,216.09,169.18,1588,411,256.32,0.92
2026-01-26,app-server-01,production,ap-south-1,65.21,66.04,83.81,224.54,168.26,1672,421,261.3,0.71
2026-01-26,app-server-02,production,ap-south-1,69.86,72.39,78.45,216.74,165.11,1537,394,263.04,0.62
2026-01-27,app-server-01,production,ap-south-1,59.42,67.49,80.99,201.62,167.49,1562,444,259.85,0.77
2026-01-27,app-server-02,production,ap-south-1,64.84,70.02,78.97,224.33,157.98,1593,376,275.14,0.72
2026-01-28,app-server-01,production,ap-south-1,60.61,71.59,78.83,214.26,168.58,1655,424,265.45,0.86
2026-01-28,app-server-02,production,ap-south-1,61.35,70.74,79.34,211.27,172.67,1686,410,266.03,0.73
2026-01-29,app-server-01,production,ap-south-1,62.23,73.07,77.45,220.8,178.66,1574,402,261.14,0.47
2026-01-29,app-server-02,production,ap-south-1,64.85,72.66,79.65,203.95,173.59,1638,395,281.92,0.73
2026-01-30,app-server-01,production,ap-south-1,64.85,64.51,79.11,204.83,180.22,1614,425,279.17,0.83
2026-01-30,app-server-02,production,ap-south-1,62.35,71.82,76.38,206.86,187.11,1575,424,264.95,0.69
2026-01-31,app-server-01,production,ap-south-1,64.2,70.17,83.4,231.75,168.78,1667,419,280.17,0.69
2026-01-31,app-server-02,production,ap-south-1,66.55,72.66,82.05,224.56,177.58,1628,420,283.03,0.65
2026-02-01,app-server-01,production,ap-south-1,57.7,71.83,80.94,195.65,171.41,1616,431,264.06,0.79
2026-02-01,app-server-02,production,ap-south-1,65.31,72.92,80.0,200.55,185.92,1627,434,270.35,0.81
